4.420687014294428785e+00
9.913111106667948924e-01
1.012709614999657108e-02
2.261789441419175244e-03
2.865246412488577435e-02
4.410962384401335024e-04
1.979017212825632188e-04
7.934876255674401524e-02
1.040885192478159527e-02
2.768076938120523603e-05
4.170757636848391320e-02
3.505164986651155834e-01
