1.307496877475769814e+00
5.165105933715773423e-01
9.966324700660007807e-03
1.367707109000912587e-02
2.743289448081969173e-01
4.721454151050524448e-03
1.042543133191696114e+00
1.590931401536728740e-01
9.664794994689149613e-03
1.506700289825276603e-04
4.262670755217549262e-02
7.420740618471324823e-03
